time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
8.08E-01,0.114,0.024,0.015,1.87E-03,1.56E-03,3.78E-02,0.024,0.004,0.011,0.072,5.27E-04,4.61E-03,2.19E-03,0.023,0.005,0.01,3.78E-03,8.52E-04,0.023,0.014,1.16E-04,0.005,0.011,0.022,1.95E-03,0.109,3.88E-04,3.45E-04,0.006,0.021,5.98E-05,0.007,3.62E-04,7.98E-04,0.025,0.005,0.066,0.114,5.50E-03,1.75E-04,1.17E-03,0.081,8.55E-03,9.80E-04,0.016,0.014,0.057,0.022,1.11E-03,0.044,0.062,0.006,0.007,0.012,0.007,0.015,0.05,5.84E-03,0.006,0.006
8.09E-01,0.11,0.024,0.015,1.51E-03,1.58E-03,3.77E-02,0.024,0.004,0.01,0.072,5.28E-04,4.13E-03,2.18E-03,0.023,0.004,0.011,3.72E-03,8.40E-04,0.023,0.014,1.18E-04,0.005,0.011,0.022,1.88E-03,0.109,3.88E-04,3.57E-04,0.006,0.022,5.96E-05,0.007,3.54E-04,7.07E-04,0.026,0.005,0.066,0.111,5.42E-03,1.76E-04,1.21E-03,0.079,8.41E-03,8.97E-04,0.016,0.014,0.058,0.021,1.13E-03,0.044,0.062,0.006,0.007,0.011,0.007,0.015,0.05,5.91E-03,0.006,0.006
8.09E-01,0.105,0.024,0.015,1.24E-03,1.57E-03,3.74E-02,0.024,0.004,0.01,0.073,5.28E-04,3.68E-03,2.17E-03,0.023,0.004,0.012,3.62E-03,8.06E-04,0.023,0.014,1.18E-04,0.005,0.011,0.022,1.80E-03,0.108,3.71E-04,3.74E-04,0.006,0.023,6.11E-05,0.008,3.56E-04,5.93E-04,0.027,0.005,0.067,0.108,5.43E-03,1.76E-04,1.26E-03,0.076,8.50E-03,8.70E-04,0.016,0.014,0.06,0.021,1.16E-03,0.045,0.063,0.006,0.006,0.011,0.007,0.015,0.049,5.98E-03,0.006,0.006
8.10E-01,0.099,0.023,0.016,1.11E-03,1.60E-03,3.71E-02,0.024,0.004,0.01,0.072,5.02E-04,3.46E-03,2.18E-03,0.023,0.004,0.013,3.53E-03,7.72E-04,0.023,0.014,1.22E-04,0.005,0.011,0.022,1.77E-03,0.109,3.69E-04,3.79E-04,0.006,0.022,6.12E-05,0.008,3.52E-04,5.01E-04,0.027,0.006,0.067,0.105,5.40E-03,1.73E-04,1.35E-03,0.074,8.61E-03,8.65E-04,0.015,0.014,0.061,0.021,1.20E-03,0.046,0.063,0.006,0.006,0.011,0.007,0.015,0.048,6.03E-03,0.007,0.006
8.10E-01,0.095,0.023,0.016,1.10E-03,1.62E-03,3.67E-02,0.024,0.004,0.01,0.073,4.90E-04,3.46E-03,2.22E-03,0.024,0.004,0.015,3.43E-03,7.53E-04,0.023,0.014,1.24E-04,0.005,0.011,0.022,1.74E-03,0.109,3.80E-04,4.07E-04,0.006,0.022,6.09E-05,0.008,3.55E-04,4.46E-04,0.027,0.006,0.067,0.101,5.30E-03,1.74E-04,1.46E-03,0.071,8.53E-03,8.54E-04,0.015,0.014,0.062,0.021,1.20E-03,0.048,0.063,0.006,0.006,0.011,0.007,0.015,0.047,6.10E-03,0.007,0.006
8.10E-01,0.091,0.023,0.016,1.01E-03,1.63E-03,3.62E-02,0.025,0.004,0.01,0.074,4.72E-04,3.49E-03,2.27E-03,0.024,0.005,0.016,3.42E-03,7.45E-04,0.024,0.014,1.26E-04,0.005,0.011,0.022,1.70E-03,0.11,3.78E-04,4.82E-04,0.006,0.022,6.29E-05,0.008,3.63E-04,4.39E-04,0.028,0.006,0.066,0.098,5.16E-03,1.74E-04,1.52E-03,0.07,8.25E-03,8.50E-04,0.015,0.014,0.062,0.02,1.19E-03,0.05,0.063,0.006,0.006,0.011,0.008,0.015,0.046,6.20E-03,0.007,0.006
8.11E-01,0.087,0.023,0.016,8.73E-04,1.63E-03,3.57E-02,0.025,0.004,0.01,0.076,4.48E-04,3.39E-03,2.33E-03,0.024,0.005,0.017,3.30E-03,7.50E-04,0.026,0.013,1.26E-04,0.005,0.011,0.022,1.64E-03,0.111,3.94E-04,5.58E-04,0.006,0.023,6.33E-05,0.007,3.68E-04,4.21E-04,0.027,0.006,0.065,0.095,4.97E-03,1.74E-04,1.59E-03,0.069,7.80E-03,8.46E-04,0.014,0.014,0.063,0.02,1.18E-03,0.052,0.064,0.006,0.006,0.011,0.008,0.014,0.045,6.34E-03,0.007,0.006
8.11E-01,0.085,0.024,0.016,7.27E-04,1.61E-03,3.51E-02,0.025,0.004,0.01,0.077,4.49E-04,3.17E-03,2.35E-03,0.024,0.005,0.018,3.24E-03,7.13E-04,0.027,0.013,1.28E-04,0.005,0.01,0.021,1.59E-03,0.112,3.78E-04,6.66E-04,0.006,0.024,6.37E-05,0.007,3.70E-04,3.82E-04,0.027,0.006,0.064,0.093,4.77E-03,1.78E-04,1.66E-03,0.069,7.30E-03,8.47E-04,0.014,0.014,0.063,0.019,1.17E-03,0.053,0.064,0.006,0.007,0.011,0.008,0.014,0.044,6.52E-03,0.007,0.006
8.12E-01,0.084,0.024,0.016,5.93E-04,1.62E-03,3.44E-02,0.025,0.005,0.01,0.076,4.52E-04,2.99E-03,2.35E-03,0.024,0.006,0.018,3.22E-03,6.68E-04,0.028,0.013,1.30E-04,0.005,0.01,0.021,1.56E-03,0.113,3.75E-04,7.53E-04,0.006,0.024,6.34E-05,0.007,3.78E-04,3.24E-04,0.027,0.006,0.062,0.09,4.56E-03,1.75E-04,1.73E-03,0.069,6.83E-03,8.53E-04,0.014,0.014,0.063,0.019,1.18E-03,0.054,0.064,0.006,0.008,0.011,0.009,0.013,0.042,6.74E-03,0.008,0.006
8.12E-01,0.082,0.024,0.017,5.19E-04,1.62E-03,3.36E-02,0.025,0.005,0.011,0.076,4.52E-04,2.90E-03,2.35E-03,0.024,0.006,0.019,3.19E-03,6.38E-04,0.029,0.013,1.30E-04,0.004,0.01,0.021,1.57E-03,0.114,3.89E-04,7.79E-04,0.006,0.024,6.48E-05,0.008,3.81E-04,2.65E-04,0.028,0.006,0.06,0.087,4.45E-03,1.75E-04,1.86E-03,0.07,6.40E-03,8.36E-04,0.014,0.014,0.063,0.018,1.18E-03,0.055,0.065,0.006,0.009,0.011,0.009,0.013,0.041,7.02E-03,0.008,0.006
8.13E-01,0.08,0.024,0.017,5.23E-04,1.61E-03,3.28E-02,0.025,0.005,0.011,0.077,4.45E-04,2.83E-03,2.35E-03,0.023,0.007,0.019,3.22E-03,6.38E-04,0.03,0.013,1.28E-04,0.004,0.01,0.021,1.57E-03,0.114,3.91E-04,8.80E-04,0.006,0.024,6.41E-05,0.008,3.92E-04,2.25E-04,0.028,0.006,0.058,0.084,4.46E-03,1.76E-04,1.96E-03,0.069,6.14E-03,8.07E-04,0.014,0.014,0.063,0.018,1.18E-03,0.056,0.065,0.006,0.009,0.012,0.01,0.012,0.04,7.38E-03,0.008,0.006
8.13E-01,0.077,0.024,0.017,4.85E-04,1.60E-03,3.20E-02,0.026,0.005,0.011,0.079,4.52E-04,2.84E-03,2.35E-03,0.023,0.007,0.019,3.25E-03,6.33E-04,0.031,0.012,1.26E-04,0.005,0.01,0.021,1.62E-03,0.115,3.90E-04,1.07E-03,0.005,0.024,6.56E-05,0.008,3.95E-04,2.17E-04,0.029,0.006,0.056,0.081,4.33E-03,1.76E-04,2.11E-03,0.068,6.09E-03,8.14E-04,0.014,0.014,0.063,0.018,1.17E-03,0.056,0.065,0.006,0.01,0.011,0.01,0.011,0.039,7.82E-03,0.008,0.006
8.14E-01,0.074,0.024,0.017,4.34E-04,1.63E-03,3.12E-02,0.026,0.005,0.011,0.081,4.56E-04,2.84E-03,2.36E-03,0.022,0.008,0.019,3.25E-03,6.40E-04,0.031,0.012,1.30E-04,0.005,0.009,0.021,1.65E-03,0.117,3.88E-04,1.27E-03,0.005,0.025,6.98E-05,0.008,3.88E-04,2.14E-04,0.029,0.006,0.054,0.078,4.10E-03,1.75E-04,2.24E-03,0.066,6.00E-03,7.96E-04,0.014,0.014,0.063,0.017,1.11E-03,0.056,0.065,0.006,0.01,0.012,0.011,0.011,0.037,8.30E-03,0.008,0.006
8.14E-01,0.07,0.024,0.018,3.92E-04,1.69E-03,3.04E-02,0.026,0.005,0.011,0.081,4.54E-04,2.85E-03,2.40E-03,0.022,0.008,0.02,3.25E-03,6.28E-04,0.031,0.012,1.40E-04,0.005,0.009,0.021,1.69E-03,0.119,3.89E-04,1.39E-03,0.005,0.026,6.77E-05,0.008,3.91E-04,1.99E-04,0.03,0.006,0.052,0.075,3.83E-03,1.71E-04,2.38E-03,0.064,5.70E-03,7.87E-04,0.014,0.014,0.063,0.017,1.01E-03,0.056,0.065,0.006,0.01,0.012,0.011,0.01,0.036,8.81E-03,0.008,0.006
8.15E-01,0.066,0.024,0.018,3.84E-04,1.79E-03,2.95E-02,0.026,0.006,0.011,0.08,4.58E-04,2.84E-03,2.47E-03,0.022,0.008,0.021,3.23E-03,6.44E-04,0.03,0.012,1.62E-04,0.005,0.008,0.021,1.68E-03,0.121,3.97E-04,1.43E-03,0.005,0.026,6.84E-05,0.008,3.93E-04,1.83E-04,0.031,0.006,0.049,0.072,3.59E-03,1.67E-04,2.49E-03,0.062,5.29E-03,7.90E-04,0.014,0.014,0.063,0.017,8.97E-04,0.057,0.065,0.006,0.01,0.012,0.012,0.01,0.035,9.32E-03,0.009,0.006
8.15E-01,0.062,0.024,0.018,3.83E-04,1.84E-03,2.87E-02,0.027,0.006,0.011,0.081,4.68E-04,2.85E-03,2.58E-03,0.022,0.008,0.023,3.22E-03,6.39E-04,0.029,0.012,1.83E-04,0.005,0.007,0.021,1.64E-03,0.122,3.81E-04,1.46E-03,0.006,0.026,6.88E-05,0.008,3.89E-04,1.70E-04,0.031,0.005,0.047,0.07,3.45E-03,1.69E-04,2.64E-03,0.06,4.87E-03,7.92E-04,0.014,0.015,0.063,0.018,7.80E-04,0.058,0.064,0.006,0.01,0.013,0.012,0.01,0.034,9.82E-03,0.009,0.006
8.15E-01,0.059,0.025,0.018,3.82E-04,1.80E-03,2.79E-02,0.027,0.006,0.011,0.085,4.78E-04,2.88E-03,2.69E-03,0.023,0.008,0.026,3.23E-03,6.24E-04,0.028,0.012,1.84E-04,0.005,0.007,0.021,1.65E-03,0.12,3.37E-04,1.53E-03,0.006,0.026,6.98E-05,0.007,3.90E-04,1.66E-04,0.032,0.005,0.045,0.067,3.44E-03,1.70E-04,2.77E-03,0.058,4.52E-03,8.02E-04,0.014,0.015,0.063,0.018,6.76E-04,0.058,0.063,0.006,0.01,0.013,0.013,0.011,0.033,1.03E-02,0.009,0.006
8.16E-01,0.056,0.025,0.018,3.81E-04,1.74E-03,2.72E-02,0.027,0.007,0.011,0.089,4.80E-04,2.90E-03,2.74E-03,0.023,0.009,0.029,3.19E-03,6.46E-04,0.027,0.012,1.83E-04,0.005,0.006,0.021,1.65E-03,0.117,3.16E-04,1.63E-03,0.006,0.027,6.99E-05,0.007,4.00E-04,1.71E-04,0.033,0.005,0.043,0.065,3.51E-03,1.62E-04,2.87E-03,0.056,4.37E-03,8.27E-04,0.014,0.015,0.063,0.018,6.16E-04,0.058,0.062,0.006,0.01,0.014,0.013,0.011,0.032,1.08E-02,0.009,0.006
8.16E-01,0.054,0.025,0.018,3.81E-04,1.69E-03,2.65E-02,0.027,0.007,0.011,0.093,4.80E-04,2.91E-03,2.69E-03,0.023,0.009,0.032,3.15E-03,6.14E-04,0.027,0.012,1.89E-04,0.005,0.006,0.021,1.66E-03,0.112,3.11E-04,1.74E-03,0.006,0.028,6.98E-05,0.007,4.01E-04,1.78E-04,0.033,0.005,0.041,0.064,3.61E-03,1.62E-04,2.93E-03,0.054,4.29E-03,8.12E-04,0.014,0.015,0.063,0.019,6.16E-04,0.058,0.06,0.006,0.011,0.014,0.014,0.012,0.031,1.11E-02,0.009,0.006
8.17E-01,0.052,0.025,0.018,3.86E-04,1.70E-03,2.58E-02,0.027,0.007,0.01,0.096,4.80E-04,2.91E-03,2.74E-03,0.023,0.01,0.034,3.14E-03,5.99E-04,0.027,0.012,1.88E-04,0.005,0.006,0.022,1.67E-03,0.109,3.11E-04,1.84E-03,0.006,0.028,6.92E-05,0.007,4.09E-04,1.87E-04,0.033,0.005,0.04,0.062,3.63E-03,1.59E-04,2.89E-03,0.053,4.14E-03,7.92E-04,0.014,0.015,0.062,0.019,5.73E-04,0.058,0.059,0.006,0.011,0.014,0.014,0.012,0.03,1.15E-02,0.009,0.006
8.17E-01,0.051,0.025,0.018,3.85E-04,1.71E-03,2.51E-02,0.028,0.007,0.01,0.095,4.85E-04,2.96E-03,2.79E-03,0.022,0.011,0.037,3.16E-03,6.05E-04,0.027,0.013,1.89E-04,0.005,0.006,0.022,1.64E-03,0.11,3.80E-04,1.90E-03,0.006,0.028,7.04E-05,0.007,4.11E-04,1.82E-04,0.034,0.005,0.04,0.06,3.60E-03,1.51E-04,2.91E-03,0.052,3.92E-03,7.74E-04,0.013,0.015,0.062,0.019,5.42E-04,0.058,0.058,0.006,0.012,0.014,0.014,0.012,0.029,1.17E-02,0.01,0.006
8.18E-01,0.049,0.026,0.018,3.85E-04,1.73E-03,2.45E-02,0.028,0.008,0.01,0.095,4.88E-04,3.05E-03,2.99E-03,0.021,0.012,0.038,3.18E-03,6.03E-04,0.028,0.013,1.87E-04,0.005,0.006,0.022,1.69E-03,0.108,4.96E-04,1.91E-03,0.006,0.028,7.21E-05,0.007,4.22E-04,1.73E-04,0.034,0.004,0.039,0.059,3.54E-03,1.51E-04,2.89E-03,0.051,3.69E-03,7.85E-04,0.013,0.015,0.062,0.018,5.19E-04,0.058,0.056,0.006,0.012,0.014,0.015,0.012,0.028,1.19E-02,0.01,0.006
8.18E-01,0.048,0.026,0.018,3.83E-04,1.74E-03,2.40E-02,0.027,0.008,0.01,0.095,4.88E-04,3.18E-03,3.24E-03,0.021,0.013,0.039,3.15E-03,6.00E-04,0.029,0.013,1.87E-04,0.005,0.006,0.022,1.78E-03,0.104,6.20E-04,1.95E-03,0.006,0.028,7.16E-05,0.007,4.59E-04,1.76E-04,0.034,0.004,0.04,0.058,3.46E-03,1.52E-04,2.90E-03,0.05,3.53E-03,8.08E-04,0.013,0.016,0.063,0.018,4.92E-04,0.058,0.055,0.006,0.013,0.014,0.015,0.012,0.027,1.20E-02,0.01,0.006
8.19E-01,0.047,0.027,0.018,3.80E-04,1.74E-03,2.34E-02,0.026,0.008,0.01,0.095,4.84E-04,3.30E-03,3.44E-03,0.02,0.014,0.039,3.10E-03,5.90E-04,0.031,0.014,1.83E-04,0.005,0.006,0.022,1.91E-03,0.096,7.18E-04,2.01E-03,0.006,0.029,6.76E-05,0.007,5.31E-04,1.88E-04,0.034,0.004,0.04,0.057,3.39E-03,1.58E-04,2.92E-03,0.05,3.50E-03,8.31E-04,0.013,0.016,0.063,0.017,4.85E-04,0.057,0.054,0.006,0.013,0.014,0.015,0.012,0.026,1.19E-02,0.01,0.006
8.19E-01,0.047,0.027,0.018,3.76E-04,1.73E-03,2.29E-02,0.024,0.008,0.01,0.093,4.79E-04,3.35E-03,3.53E-03,0.019,0.015,0.04,3.09E-03,5.75E-04,0.032,0.014,1.82E-04,0.005,0.006,0.022,2.02E-03,0.088,7.73E-04,2.07E-03,0.006,0.029,6.84E-05,0.007,6.44E-04,2.13E-04,0.035,0.004,0.04,0.056,3.35E-03,1.62E-04,2.92E-03,0.05,3.51E-03,8.48E-04,0.013,0.016,0.063,0.017,4.98E-04,0.057,0.054,0.006,0.013,0.014,0.015,0.012,0.025,1.19E-02,0.01,0.005
8.20E-01,0.046,0.027,0.018,3.69E-04,1.76E-03,2.25E-02,0.022,0.008,0.01,0.09,4.83E-04,3.35E-03,3.51E-03,0.019,0.016,0.041,3.04E-03,5.70E-04,0.033,0.014,1.76E-04,0.005,0.006,0.023,2.01E-03,0.081,7.83E-04,2.15E-03,0.006,0.03,6.47E-05,0.007,7.25E-04,2.33E-04,0.035,0.004,0.041,0.055,3.38E-03,1.62E-04,2.98E-03,0.051,3.56E-03,8.60E-04,0.012,0.016,0.064,0.016,5.25E-04,0.055,0.053,0.006,0.013,0.014,0.015,0.011,0.025,1.21E-02,0.01,0.005
8.20E-01,0.045,0.028,0.018,3.70E-04,1.80E-03,2.21E-02,0.02,0.008,0.01,0.09,4.81E-04,3.38E-03,3.45E-03,0.019,0.017,0.043,2.95E-03,5.74E-04,0.034,0.014,1.77E-04,0.005,0.006,0.023,1.96E-03,0.078,7.77E-04,2.22E-03,0.006,0.03,6.08E-05,0.007,7.73E-04,2.35E-04,0.034,0.004,0.041,0.055,3.58E-03,1.61E-04,3.03E-03,0.053,3.67E-03,8.64E-04,0.012,0.016,0.064,0.015,5.36E-04,0.054,0.053,0.006,0.013,0.014,0.015,0.011,0.024,1.24E-02,0.01,0.005
8.20E-01,0.044,0.028,0.018,3.67E-04,1.87E-03,2.18E-02,0.018,0.009,0.01,0.093,4.77E-04,3.50E-03,3.43E-03,0.019,0.017,0.045,2.98E-03,5.45E-04,0.035,0.015,1.74E-04,0.005,0.006,0.023,1.91E-03,0.078,7.79E-04,2.23E-03,0.006,0.03,5.86E-05,0.007,8.18E-04,2.40E-04,0.034,0.005,0.04,0.055,3.95E-03,1.63E-04,3.05E-03,0.055,3.82E-03,8.49E-04,0.012,0.016,0.064,0.014,5.67E-04,0.053,0.053,0.006,0.013,0.014,0.015,0.01,0.023,1.27E-02,0.011,0.005
8.21E-01,0.043,0.029,0.019,3.62E-04,1.94E-03,2.16E-02,0.017,0.009,0.01,0.097,4.78E-04,3.63E-03,3.44E-03,0.019,0.018,0.048,2.91E-03,5.50E-04,0.036,0.015,1.78E-04,0.005,0.006,0.024,1.94E-03,0.076,7.82E-04,2.23E-03,0.006,0.029,5.69E-05,0.007,9.88E-04,2.38E-04,0.033,0.005,0.04,0.055,4.37E-03,1.55E-04,3.07E-03,0.057,3.96E-03,8.30E-04,0.012,0.016,0.064,0.014,6.19E-04,0.053,0.053,0.006,0.013,0.014,0.015,0.01,0.023,1.32E-02,0.011,0.005
8.21E-01,0.044,0.03,0.019,3.59E-04,1.98E-03,2.15E-02,0.016,0.009,0.01,0.1,4.72E-04,3.73E-03,3.43E-03,0.019,0.019,0.05,2.81E-03,5.47E-04,0.037,0.015,1.78E-04,0.005,0.006,0.024,1.95E-03,0.071,7.94E-04,2.25E-03,0.006,0.029,5.81E-05,0.007,1.37E-03,2.35E-04,0.033,0.005,0.041,0.055,4.72E-03,1.55E-04,3.04E-03,0.059,4.10E-03,8.34E-04,0.012,0.016,0.064,0.013,6.57E-04,0.053,0.054,0.006,0.013,0.014,0.015,0.01,0.022,1.38E-02,0.011,0.005
8.22E-01,0.044,0.03,0.019,3.57E-04,2.01E-03,2.15E-02,0.016,0.009,0.01,0.102,4.80E-04,3.79E-03,3.41E-03,0.019,0.019,0.053,2.62E-03,5.55E-04,0.037,0.015,1.77E-04,0.005,0.005,0.025,1.95E-03,0.064,8.02E-04,2.27E-03,0.006,0.028,6.05E-05,0.006,1.99E-03,2.31E-04,0.032,0.005,0.042,0.056,4.91E-03,1.54E-04,3.06E-03,0.061,4.18E-03,8.32E-04,0.012,0.016,0.064,0.013,6.79E-04,0.053,0.054,0.006,0.013,0.014,0.015,0.01,0.021,1.45E-02,0.011,0.005
8.22E-01,0.044,0.031,0.019,3.60E-04,1.99E-03,2.16E-02,0.016,0.01,0.01,0.103,4.64E-04,3.80E-03,3.33E-03,0.019,0.019,0.056,2.43E-03,5.64E-04,0.038,0.015,1.77E-04,0.005,0.005,0.025,1.92E-03,0.058,8.27E-04,2.30E-03,0.006,0.027,5.79E-05,0.006,2.71E-03,2.24E-04,0.032,0.005,0.043,0.056,4.90E-03,1.55E-04,3.10E-03,0.062,4.16E-03,8.19E-04,0.012,0.015,0.064,0.013,6.89E-04,0.054,0.055,0.006,0.013,0.014,0.015,0.01,0.021,1.52E-02,0.012,0.004
8.23E-01,0.044,0.031,0.019,3.64E-04,2.03E-03,2.18E-02,0.016,0.01,0.01,0.102,4.48E-04,3.82E-03,3.27E-03,0.019,0.02,0.059,2.27E-03,5.65E-04,0.038,0.014,1.75E-04,0.005,0.005,0.026,1.91E-03,0.054,8.65E-04,2.35E-03,0.007,0.027,5.70E-05,0.006,3.46E-03,2.17E-04,0.031,0.005,0.045,0.057,4.85E-03,1.54E-04,3.21E-03,0.064,4.16E-03,8.31E-04,0.012,0.015,0.063,0.013,7.25E-04,0.054,0.056,0.006,0.013,0.014,0.015,0.01,0.02,1.60E-02,0.012,0.004
8.23E-01,0.045,0.031,0.019,3.63E-04,2.06E-03,2.21E-02,0.016,0.01,0.01,0.101,4.59E-04,3.88E-03,3.19E-03,0.019,0.022,0.063,2.09E-03,5.63E-04,0.039,0.014,1.74E-04,0.005,0.005,0.026,1.91E-03,0.052,8.78E-04,2.36E-03,0.007,0.027,5.74E-05,0.006,4.12E-03,2.14E-04,0.031,0.005,0.047,0.057,4.92E-03,1.50E-04,3.35E-03,0.065,4.13E-03,8.04E-04,0.012,0.015,0.062,0.013,8.08E-04,0.054,0.057,0.006,0.013,0.014,0.015,0.01,0.02,1.69E-02,0.012,0.004
8.24E-01,0.046,0.031,0.019,3.66E-04,2.15E-03,2.25E-02,0.016,0.011,0.01,0.099,4.60E-04,3.94E-03,3.16E-03,0.018,0.024,0.065,1.92E-03,5.65E-04,0.038,0.014,1.76E-04,0.005,0.005,0.027,1.94E-03,0.052,8.62E-04,2.37E-03,0.007,0.027,5.95E-05,0.007,4.55E-03,2.11E-04,0.03,0.005,0.049,0.057,5.08E-03,1.49E-04,3.56E-03,0.067,4.17E-03,7.83E-04,0.012,0.014,0.062,0.014,9.31E-04,0.054,0.059,0.006,0.012,0.014,0.015,0.01,0.02,1.79E-02,0.013,0.004
8.24E-01,0.047,0.032,0.02,3.63E-04,2.50E-03,2.31E-02,0.016,0.011,0.01,0.097,4.36E-04,3.92E-03,3.20E-03,0.018,0.027,0.068,1.80E-03,5.66E-04,0.038,0.014,1.76E-04,0.005,0.005,0.027,1.98E-03,0.052,8.67E-04,2.38E-03,0.007,0.027,6.02E-05,0.007,4.65E-03,2.08E-04,0.03,0.004,0.051,0.056,5.33E-03,1.50E-04,3.73E-03,0.068,4.19E-03,7.54E-04,0.011,0.014,0.061,0.014,1.07E-03,0.053,0.06,0.007,0.012,0.014,0.015,0.01,0.02,1.89E-02,0.013,0.004
8.25E-01,0.047,0.032,0.02,3.54E-04,2.78E-03,2.37E-02,0.016,0.011,0.01,0.095,3.97E-04,3.80E-03,3.27E-03,0.017,0.031,0.07,1.73E-03,5.53E-04,0.037,0.014,1.78E-04,0.006,0.005,0.027,1.96E-03,0.049,8.81E-04,2.37E-03,0.007,0.028,6.12E-05,0.007,4.91E-03,2.03E-04,0.029,0.004,0.052,0.056,5.58E-03,1.48E-04,3.89E-03,0.069,4.17E-03,7.10E-04,0.011,0.013,0.06,0.015,1.19E-03,0.052,0.062,0.007,0.012,0.014,0.014,0.01,0.02,1.98E-02,0.013,0.004
8.25E-01,0.047,0.032,0.02,3.44E-04,3.03E-03,2.44E-02,0.016,0.012,0.01,0.094,3.60E-04,3.68E-03,3.26E-03,0.017,0.035,0.071,1.70E-03,5.48E-04,0.036,0.014,1.78E-04,0.006,0.005,0.028,1.94E-03,0.046,8.96E-04,2.36E-03,0.008,0.028,6.42E-05,0.007,5.44E-03,1.96E-04,0.029,0.004,0.054,0.056,5.75E-03,1.47E-04,4.12E-03,0.069,4.11E-03,6.74E-04,0.011,0.013,0.06,0.015,1.26E-03,0.051,0.064,0.008,0.012,0.014,0.014,0.011,0.02,2.07E-02,0.013,0.004
8.25E-01,0.046,0.032,0.02,3.43E-04,3.20E-03,2.52E-02,0.016,0.012,0.01,0.095,3.15E-04,3.60E-03,3.16E-03,0.017,0.038,0.072,1.51E-03,5.66E-04,0.035,0.014,1.79E-04,0.006,0.005,0.028,1.91E-03,0.044,9.03E-04,2.35E-03,0.008,0.029,6.32E-05,0.007,6.19E-03,1.93E-04,0.029,0.004,0.055,0.055,5.78E-03,1.48E-04,4.42E-03,0.068,4.01E-03,6.56E-04,0.011,0.013,0.059,0.015,1.27E-03,0.05,0.066,0.008,0.013,0.014,0.014,0.011,0.02,2.16E-02,0.014,0.004
8.26E-01,0.046,0.033,0.02,3.47E-04,3.20E-03,2.61E-02,0.016,0.012,0.01,0.098,2.97E-04,3.55E-03,3.07E-03,0.017,0.041,0.073,1.32E-03,5.83E-04,0.035,0.014,1.75E-04,0.006,0.005,0.028,1.93E-03,0.043,9.03E-04,2.35E-03,0.008,0.029,6.32E-05,0.007,7.04E-03,1.93E-04,0.029,0.004,0.055,0.054,5.87E-03,1.51E-04,4.78E-03,0.067,3.91E-03,6.51E-04,0.011,0.012,0.058,0.015,1.32E-03,0.049,0.069,0.009,0.013,0.013,0.013,0.011,0.02,2.25E-02,0.014,0.004
8.26E-01,0.047,0.033,0.02,3.45E-04,3.24E-03,2.70E-02,0.015,0.012,0.01,0.1,2.74E-04,3.45E-03,2.95E-03,0.017,0.043,0.073,1.16E-03,5.87E-04,0.034,0.014,1.69E-04,0.006,0.005,0.028,1.98E-03,0.043,8.96E-04,2.37E-03,0.008,0.029,6.31E-05,0.007,7.77E-03,1.92E-04,0.029,0.004,0.056,0.053,6.02E-03,1.48E-04,5.12E-03,0.066,3.83E-03,6.25E-04,0.011,0.012,0.058,0.015,1.40E-03,0.049,0.071,0.009,0.014,0.014,0.013,0.011,0.02,2.33E-02,0.014,0.004
8.27E-01,0.048,0.033,0.019,3.42E-04,3.33E-03,2.79E-02,0.014,0.012,0.01,0.103,2.62E-04,3.27E-03,2.90E-03,0.017,0.044,0.073,1.05E-03,5.87E-04,0.034,0.014,1.65E-04,0.006,0.005,0.028,2.05E-03,0.043,8.97E-04,2.38E-03,0.008,0.029,6.36E-05,0.007,8.24E-03,1.93E-04,0.028,0.005,0.055,0.052,6.22E-03,1.41E-04,5.45E-03,0.064,3.74E-03,5.91E-04,0.011,0.012,0.057,0.015,1.50E-03,0.049,0.073,0.01,0.014,0.013,0.013,0.011,0.02,2.41E-02,0.014,0.004
8.27E-01,0.048,0.032,0.019,3.29E-04,3.35E-03,2.90E-02,0.013,0.012,0.01,0.105,2.63E-04,3.09E-03,2.87E-03,0.017,0.044,0.073,1.01E-03,5.87E-04,0.035,0.014,1.68E-04,0.006,0.005,0.028,2.05E-03,0.043,8.94E-04,2.38E-03,0.008,0.028,6.57E-05,0.007,8.38E-03,1.92E-04,0.028,0.005,0.054,0.051,6.38E-03,1.32E-04,5.79E-03,0.063,3.71E-03,5.86E-04,0.011,0.011,0.056,0.015,1.59E-03,0.049,0.075,0.01,0.015,0.013,0.013,0.011,0.021,2.48E-02,0.014,0.004
8.28E-01,0.049,0.032,0.019,2.95E-04,3.35E-03,3.01E-02,0.012,0.012,0.01,0.107,2.63E-04,2.96E-03,2.89E-03,0.017,0.045,0.073,1.01E-03,5.47E-04,0.035,0.014,1.71E-04,0.005,0.005,0.028,2.03E-03,0.042,8.91E-04,2.39E-03,0.008,0.028,8.47E-05,0.007,8.52E-03,1.92E-04,0.028,0.005,0.053,0.049,6.48E-03,1.34E-04,6.11E-03,0.062,3.68E-03,5.65E-04,0.01,0.011,0.055,0.015,1.65E-03,0.049,0.077,0.01,0.015,0.013,0.013,0.011,0.021,2.55E-02,0.014,0.004
