,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5344,5.30,52.00,5.81,1.00,735.00,2.39,34.04,-118.43,4.85
5345,4.93,46.00,5.52,1.01,639.00,2.34,34.04,-118.42,4.10
5346,4.58,42.00,5.28,1.10,1115.00,2.16,34.04,-118.43,4.28
5347,5.88,16.00,5.12,1.16,3026.00,1.59,34.05,-118.41,5.00
5348,5.02,33.00,4.80,1.07,1124.00,1.85,34.05,-118.42,5.00
5349,7.82,52.00,6.56,1.04,981.00,2.54,34.05,-118.42,5.00
5350,5.08,26.00,5.56,1.15,1518.00,1.89,34.05,-118.40,5.00
5351,9.27,40.00,7.37,0.95,720.00,2.55,34.04,-118.40,5.00
5352,12.85,42.00,6.83,0.92,420.00,2.21,34.04,-118.40,5.00
5353,8.15,36.00,6.81,1.10,871.00,3.24,34.03,-118.40,5.00
5354,3.73,33.00,4.77,1.06,994.00,2.74,34.03,-118.41,5.00
5355,8.02,49.00,5.67,0.90,228.00,2.15,34.04,-118.41,5.00
5356,4.03,35.00,4.44,1.04,1047.00,1.89,34.05,-118.39,4.13
5357,5.22,42.00,5.85,1.05,1253.00,2.36,34.05,-118.39,5.00
5358,3.70,34.00,4.89,1.06,859.00,1.99,34.05,-118.40,5.00
5359,4.02,25.00,4.28,1.07,1139.00,1.73,34.05,-118.39,4.60
5360,10.98,52.00,7.66,1.05,681.00,2.74,34.04,-118.41,5.00
5361,11.18,52.00,6.46,1.02,800.00,2.45,34.04,-118.41,5.00
5362,5.16,36.00,5.29,1.10,1234.00,2.14,34.03,-118.41,5.00
5363,6.63,51.00,5.53,0.98,771.00,2.16,34.04,-118.42,5.00
5364,5.65,52.00,5.09,1.02,574.00,2.15,34.04,-118.42,5.00
5365,7.30,45.00,6.85,1.02,834.00,2.73,34.04,-118.39,5.00
5366,5.60,44.00,6.62,1.01,635.00,2.24,34.04,-118.39,4.61
5367,8.59,43.00,7.56,1.05,1398.00,2.74,34.04,-118.40,5.00
5368,10.45,43.00,6.90,0.97,394.00,2.64,34.05,-118.40,5.00
5369,6.64,42.00,7.19,1.00,577.00,2.83,34.05,-118.39,5.00
5370,2.30,35.00,4.12,1.09,1794.00,3.30,34.04,-118.38,2.08
5371,2.72,31.00,4.24,1.08,2120.00,3.16,34.04,-118.38,2.54
5372,6.29,45.00,6.50,1.10,254.00,2.15,34.04,-118.38,3.40
5373,2.04,36.00,3.96,1.02,2054.00,2.71,34.04,-118.38,3.09
5374,3.41,39.00,4.73,1.03,1665.00,3.01,34.04,-118.38,2.72
5375,4.13,41.00,3.37,0.77,85.00,2.83,34.04,-118.39,2.38
5376,4.74,52.00,5.16,0.96,666.00,2.30,34.04,-118.39,3.40
5377,3.90,49.00,4.57,1.04,669.00,2.49,34.04,-118.39,3.08
5378,3.22,28.00,3.58,1.11,1161.00,2.41,34.03,-118.39,2.33
5379,3.06,25.00,3.77,1.15,1890.00,2.07,34.03,-118.39,3.19
5380,3.22,24.00,3.84,1.11,491.00,1.71,34.03,-118.40,3.19
5381,6.57,43.00,5.06,1.01,520.00,2.61,34.03,-118.40,3.73
5382,2.84,26.00,3.50,1.12,2435.00,1.95,34.03,-118.41,3.27
5383,3.12,19.00,3.40,1.09,3870.00,1.81,34.02,-118.40,3.00
5384,2.41,27.00,2.26,0.88,397.00,1.74,34.02,-118.40,1.84
5385,3.16,24.00,3.24,1.04,1764.00,1.54,34.03,-118.41,3.67
5386,3.50,24.00,3.77,1.09,1322.00,1.91,34.02,-118.41,2.81
5387,3.10,16.00,3.33,1.07,3390.00,1.94,34.02,-118.41,3.20
5388,3.14,19.00,3.32,1.17,746.00,1.71,34.03,-118.39,0.55
5389,3.41,13.00,3.33,1.07,3397.00,1.84,34.03,-118.40,2.75
5390,2.93,36.00,3.99,1.08,1756.00,3.33,34.03,-118.38,2.22
5391,3.72,39.00,3.69,1.01,1237.00,3.34,34.03,-118.39,2.31
5392,3.18,43.00,5.52,1.06,514.00,3.19,34.04,-118.37,2.03
5393,2.77,42.00,4.74,1.11,1094.00,2.86,34.04,-118.37,1.43
5394,2.64,43.00,3.71,1.04,705.00,2.87,34.03,-118.38,1.86
5395,2.25,25.00,4.14,1.23,442.00,3.37,34.04,-118.37,3.33
5396,4.08,43.00,5.05,0.96,727.00,2.51,34.04,-118.37,2.89
5397,5.09,45.00,5.71,1.01,637.00,2.88,34.03,-118.42,4.27
5398,5.21,45.00,5.69,1.02,788.00,2.58,34.03,-118.43,3.74
5399,3.23,39.00,4.48,1.11,855.00,2.21,34.03,-118.43,3.41
5400,3.19,26.00,3.92,1.19,894.00,2.06,34.03,-118.43,3.73
5401,3.35,44.00,5.72,1.11,358.00,2.27,34.03,-118.42,3.44
5402,3.24,25.00,3.50,1.12,1349.00,2.29,34.03,-118.44,3.52
5403,3.65,36.00,4.41,1.10,867.00,2.46,34.03,-118.43,3.47
5404,3.63,37.00,5.33,0.92,488.00,2.18,34.03,-118.44,3.58
5405,4.24,37.00,4.83,0.94,489.00,2.42,34.03,-118.44,3.31
5406,3.13,30.00,3.79,1.11,606.00,2.21,34.03,-118.44,3.44
5407,3.35,41.00,4.08,1.05,711.00,2.34,34.03,-118.45,3.18
5408,4.02,41.00,4.33,1.10,993.00,2.06,34.03,-118.45,3.54
5409,4.24,41.00,4.64,1.06,561.00,2.24,34.03,-118.44,3.51
5410,6.26,37.00,4.96,0.96,783.00,2.44,34.02,-118.44,3.86
5411,4.58,43.00,5.87,1.03,651.00,2.71,34.01,-118.44,4.00
5412,5.17,41.00,5.74,0.97,534.00,2.34,34.01,-118.44,4.19
5413,5.87,37.00,5.83,1.10,626.00,2.75,34.01,-118.45,4.40
5414,6.35,40.00,5.94,1.05,559.00,2.44,34.01,-118.45,3.54
5415,6.48,36.00,5.81,1.00,1123.00,2.69,34.01,-118.45,4.06
5416,4.04,32.00,4.86,1.06,921.00,2.00,34.02,-118.44,5.00
5417,5.34,43.00,6.02,0.98,675.00,2.73,34.01,-118.43,4.90
5418,6.29,39.00,5.31,1.02,1321.00,2.14,34.02,-118.44,4.66
5419,3.91,38.00,5.90,1.19,830.00,2.26,34.02,-118.43,5.00
5420,8.16,42.00,6.31,1.01,634.00,2.62,34.02,-118.43,5.00
5421,4.39,41.00,4.68,1.00,1001.00,1.95,34.02,-118.43,5.00
5422,4.53,44.00,4.03,0.84,326.00,2.09,34.03,-118.42,3.74
5423,3.60,20.00,3.69,1.11,2165.00,1.83,34.03,-118.41,4.64
5424,3.65,21.00,4.15,1.04,1423.00,1.82,34.02,-118.42,3.41
5425,4.97,34.00,5.43,1.08,973.00,2.36,34.02,-118.42,4.14
5426,3.19,28.00,4.76,1.11,1248.00,1.88,34.02,-118.42,3.95
5427,2.24,34.00,3.16,1.00,2626.00,2.77,34.02,-118.42,4.50
5428,3.35,34.00,3.95,0.99,805.00,2.22,34.02,-118.41,3.07
5429,3.18,22.00,3.67,1.26,1655.00,1.84,34.02,-118.42,3.49
5430,3.43,26.00,3.38,1.07,1745.00,2.21,34.02,-118.42,3.02
5431,3.73,35.00,4.11,1.05,1161.00,2.76,34.02,-118.41,3.10
5432,3.40,19.00,3.53,1.10,2636.00,1.98,34.02,-118.41,2.25
5433,3.08,27.00,3.56,0.99,1594.00,2.55,34.02,-118.41,3.16
5434,4.71,33.00,5.36,1.05,1280.00,2.51,34.01,-118.42,4.20
5435,3.57,32.00,4.18,1.15,703.00,2.26,34.01,-118.42,3.94
5436,2.70,27.00,3.13,1.02,2242.00,2.24,34.01,-118.43,4.13
5437,6.42,41.00,5.36,0.98,746.00,2.62,34.01,-118.43,4.47
5438,4.70,31.00,5.01,1.05,1046.00,2.08,34.01,-118.43,5.00
5439,6.08,42.00,5.24,1.01,907.00,2.31,34.01,-118.44,4.20
5440,2.60,44.00,4.29,0.99,821.00,2.41,34.00,-118.44,3.62
5441,4.75,44.00,5.73,1.12,835.00,2.66,34.00,-118.44,3.56
5442,4.70,39.00,5.53,1.04,867.00,2.51,34.00,-118.45,3.35
5443,3.88,40.00,4.14,1.11,806.00,2.59,34.00,-118.44,3.21
5444,3.40,30.00,3.84,1.07,1341.00,2.40,34.00,-118.43,3.24
5445,3.16,22.00,3.67,1.08,3335.00,2.10,34.00,-118.44,2.43
5446,4.11,41.00,4.25,1.02,874.00,2.38,34.00,-118.44,3.24
5447,3.10,42.00,4.40,1.02,952.00,2.63,34.01,-118.42,3.35
5448,3.66,29.00,4.45,1.09,960.00,2.14,34.01,-118.42,3.44
5449,3.98,31.00,4.71,1.11,1002.00,2.44,34.00,-118.42,4.59
5450,2.71,28.00,3.38,1.08,3586.00,1.98,34.00,-118.43,3.11
5451,5.64,43.00,4.98,0.95,266.00,2.58,34.01,-118.46,3.43
5452,2.92,39.00,3.89,1.05,2054.00,1.95,34.00,-118.46,3.46
5453,5.17,37.00,4.62,0.99,248.00,2.95,34.00,-118.46,3.27
5454,4.73,36.00,5.64,1.05,679.00,2.75,34.00,-118.46,3.47
5455,4.28,39.00,4.65,0.97,347.00,2.27,34.01,-118.46,2.97
5456,2.71,38.00,3.29,1.04,891.00,2.37,34.00,-118.47,2.88
5457,2.29,41.00,4.34,1.18,1839.00,3.43,34.00,-118.47,2.64
5458,2.35,39.00,3.86,1.09,538.00,3.38,34.00,-118.46,2.36
5459,2.84,34.00,3.57,0.95,1491.00,2.84,33.99,-118.47,3.21
5460,2.60,37.00,3.51,1.04,1801.00,2.44,34.00,-118.47,3.06
5461,2.07,31.00,3.98,1.14,1178.00,3.57,33.99,-118.47,3.00
5462,2.59,41.00,4.24,1.15,833.00,3.09,33.99,-118.47,2.85
5463,2.15,33.00,4.31,1.19,645.00,3.26,33.99,-118.47,2.39
5464,2.34,40.00,3.24,1.16,865.00,1.47,33.98,-118.51,4.25
5465,2.55,46.00,3.76,1.16,1107.00,1.88,33.99,-118.48,3.88
5466,3.02,50.00,3.28,1.05,764.00,1.60,33.99,-118.47,4.14
5467,3.07,52.00,3.73,1.10,636.00,1.56,33.99,-118.47,4.13
5468,2.85,52.00,3.80,1.09,1095.00,1.92,33.99,-118.47,3.59
5469,3.41,37.00,3.38,1.13,1082.00,1.70,33.99,-118.47,2.68
5470,2.98,24.00,3.46,1.09,665.00,1.60,33.99,-118.47,5.00
5471,2.26,52.00,2.27,1.05,388.00,1.24,33.97,-118.50,3.50
5472,4.19,52.00,4.17,1.01,573.00,2.37,33.99,-118.45,3.63
5473,3.52,52.00,4.58,1.00,528.00,2.09,33.99,-118.46,3.35
5474,4.06,44.00,4.38,1.12,531.00,2.07,33.99,-118.46,3.36
5475,3.65,44.00,4.57,1.12,493.00,2.39,34.00,-118.46,3.26
5476,3.88,52.00,4.58,1.06,376.00,1.94,34.00,-118.46,3.72
5477,4.45,46.00,5.32,1.08,896.00,2.68,34.00,-118.45,3.48
5478,3.96,43.00,4.54,1.15,862.00,2.44,34.00,-118.45,3.46
5479,4.58,48.00,4.44,0.94,1142.00,2.64,34.00,-118.45,3.27
5480,2.97,33.00,4.38,1.10,1720.00,2.41,33.99,-118.45,3.25
5481,3.16,52.00,4.31,1.11,779.00,1.84,33.99,-118.45,3.39
5482,3.20,41.00,3.30,1.06,562.00,2.10,33.99,-118.46,3.04
5483,4.34,37.00,4.04,1.02,1075.00,2.37,33.99,-118.46,3.61
5484,5.21,32.00,4.30,1.06,1009.00,1.82,33.98,-118.46,4.67
5485,4.02,35.00,4.58,1.13,478.00,1.80,33.99,-118.46,5.00
5486,3.89,27.00,4.84,1.14,806.00,1.76,33.98,-118.46,5.00
5487,5.13,29.00,3.93,1.16,1157.00,1.66,33.97,-118.50,5.00
5488,4.57,45.00,4.29,1.02,654.00,2.48,33.99,-118.45,3.43
5489,6.07,26.00,5.17,1.09,953.00,2.57,33.99,-118.45,4.21
5490,3.81,19.00,3.80,1.10,964.00,1.45,33.98,-118.46,5.00
5491,3.87,19.00,4.39,1.13,648.00,1.71,33.97,-118.46,5.00
5492,6.17,18.00,4.71,1.24,3408.00,1.70,33.97,-118.46,5.00
5493,10.00,19.00,5.51,1.17,777.00,1.74,33.97,-118.46,5.00
5494,12.01,16.00,6.01,1.22,237.00,1.59,33.96,-118.48,5.00
5495,5.81,10.00,5.69,1.27,705.00,2.63,34.00,-118.40,3.22
5496,2.84,35.00,4.30,1.01,381.00,2.40,34.00,-118.41,2.72
5497,3.19,30.00,4.03,1.06,3738.00,4.25,34.00,-118.41,2.71
5498,2.93,18.00,2.87,0.97,884.00,1.94,34.00,-118.41,2.76
5499,3.16,14.00,3.86,1.21,2355.00,2.41,34.00,-118.42,2.88
5500,3.73,35.00,3.44,0.98,1428.00,2.89,33.99,-118.42,2.85
5501,4.33,35.00,4.82,1.07,1135.00,2.44,33.99,-118.43,3.24
5502,7.54,19.00,5.41,1.03,2927.00,1.90,33.98,-118.43,3.52
5503,2.67,45.00,4.58,1.11,1260.00,3.04,33.99,-118.43,3.20
5504,4.02,43.00,5.04,1.11,1212.00,2.46,33.99,-118.43,3.03
5505,4.42,23.00,4.51,1.01,2847.00,2.32,33.99,-118.42,3.67
5506,3.67,3.00,3.11,1.01,236.00,1.54,33.98,-118.42,4.50
5507,4.88,42.00,4.73,1.03,1328.00,2.46,33.99,-118.43,3.01
5508,4.33,43.00,4.73,1.02,782.00,2.58,33.99,-118.44,3.04
5509,1.20,39.00,3.88,1.06,3212.00,4.13,33.99,-118.41,2.15
5510,4.09,38.00,3.81,0.88,599.00,3.09,33.99,-118.42,2.49
5511,4.55,35.00,4.38,1.06,1079.00,2.74,33.99,-118.42,2.64
5512,2.72,35.00,3.46,0.99,1026.00,3.34,34.00,-118.41,2.66
5513,3.65,36.00,5.07,1.09,632.00,2.94,33.99,-118.41,2.76
5514,2.83,39.00,4.53,1.07,1113.00,3.13,33.99,-118.40,2.77
5515,3.97,33.00,4.53,1.06,1695.00,2.31,33.98,-118.41,3.07
5516,6.27,38.00,5.52,0.97,374.00,2.08,33.97,-118.39,3.57
5517,7.49,43.00,6.26,1.06,1151.00,2.65,33.97,-118.38,3.63
5518,6.24,44.00,5.93,1.01,513.00,2.77,33.97,-118.39,3.61
5519,5.13,43.00,5.34,1.01,1146.00,2.27,33.97,-118.39,3.46
5520,6.58,46.00,6.56,1.05,839.00,2.50,33.97,-118.39,3.51
5521,5.81,45.00,5.18,0.96,581.00,2.21,33.96,-118.39,3.41
5522,3.63,45.00,4.92,1.28,662.00,2.27,33.96,-118.39,3.29
5523,3.09,40.00,4.82,1.01,584.00,2.53,33.98,-118.36,3.16
5524,4.34,39.00,4.15,0.95,131.00,1.80,33.98,-118.37,3.32
5525,3.39,32.00,4.34,1.15,2725.00,1.77,33.97,-118.37,2.86
5526,6.13,37.00,6.12,1.03,668.00,2.51,33.97,-118.41,3.87
5527,5.59,44.00,6.38,1.08,849.00,2.36,33.97,-118.41,3.64
5528,6.82,44.00,5.87,0.98,877.00,2.74,33.96,-118.40,3.64
5529,6.03,44.00,6.39,1.09,753.00,2.67,33.96,-118.41,3.56
5530,6.20,43.00,6.31,0.97,581.00,2.50,33.97,-118.41,3.66
5531,4.62,44.00,5.88,1.06,3732.00,7.87,33.97,-118.41,3.52
5532,4.94,44.00,6.17,1.01,562.00,2.37,33.97,-118.42,3.65
5533,5.62,44.00,6.13,1.03,494.00,2.36,33.96,-118.42,3.66
5534,6.20,38.00,6.77,1.33,415.00,2.55,33.96,-118.43,4.22
5535,5.89,13.00,5.24,0.97,800.00,2.25,33.96,-118.43,5.00
5536,5.64,33.00,6.26,1.10,978.00,2.19,33.96,-118.44,5.00
5537,8.78,20.00,7.48,1.06,704.00,2.77,33.96,-118.43,5.00
5538,7.72,16.00,17.50,1.75,17.00,4.25,33.97,-118.43,5.00
5539,5.07,24.00,7.59,1.67,1257.00,2.17,33.96,-118.42,3.56
5540,5.11,16.00,4.14,1.11,6270.00,1.74,33.96,-118.43,2.83
5541,5.62,35.00,5.31,0.94,451.00,2.62,33.97,-118.40,4.11
5542,5.99,39.00,6.10,1.01,314.00,2.68,33.98,-118.40,4.32
5543,5.61,36.00,5.73,1.03,996.00,2.26,33.98,-118.40,4.57
5544,7.60,38.00,6.05,0.97,502.00,2.79,33.97,-118.40,4.35
5545,4.64,37.00,5.64,1.03,494.00,2.04,33.97,-118.40,4.56
5546,5.95,44.00,6.13,0.98,1221.00,2.65,33.97,-118.40,3.77
5547,5.67,43.00,5.91,1.11,1028.00,2.51,33.96,-118.40,3.31
5548,5.73,41.00,5.27,1.02,847.00,2.43,33.97,-118.37,2.88
5549,6.02,42.00,5.70,1.03,813.00,2.49,33.97,-118.38,2.95
5550,4.69,44.00,5.32,1.02,1287.00,2.86,33.96,-118.38,2.99
5551,3.27,35.00,3.54,1.05,2003.00,2.18,33.95,-118.38,4.00
5552,2.58,29.00,3.48,1.12,1397.00,2.67,33.95,-118.38,1.88
5553,3.11,5.00,4.44,1.32,3591.00,2.29,33.95,-118.37,2.48
5554,4.19,44.00,4.99,1.00,497.00,2.18,33.96,-118.40,3.03
5555,3.98,15.00,3.01,0.93,310.00,2.26,33.96,-118.41,2.67
5556,4.15,32.00,4.70,0.99,567.00,2.55,33.96,-118.41,2.84
5557,4.74,45.00,5.27,1.02,1086.00,2.81,33.94,-118.41,2.90
5558,5.72,24.00,4.85,1.24,1075.00,1.68,33.96,-118.45,5.00
5559,6.33,36.00,5.25,1.05,1090.00,2.10,33.96,-118.45,5.00
5560,6.26,37.00,6.35,1.02,771.00,2.36,33.95,-118.44,5.00
5561,2.19,37.00,4.93,1.15,1309.00,3.67,33.92,-118.28,1.76
5562,2.66,41.00,3.83,0.82,642.00,3.96,33.91,-118.28,1.60
5563,4.46,42.00,3.66,0.89,1203.00,3.46,33.90,-118.29,1.62
5564,3.84,41.00,5.27,1.13,1416.00,3.01,33.91,-118.29,1.56
5565,2.47,31.00,3.42,1.04,2231.00,3.76,33.91,-118.29,1.51
5566,2.74,23.00,4.96,1.05,1735.00,3.44,33.92,-118.29,1.63
5567,2.66,19.00,4.67,1.14,2047.00,3.46,33.88,-118.28,1.80
5568,4.32,32.00,4.37,0.93,1754.00,3.32,33.88,-118.29,2.33
5569,2.91,27.00,3.80,1.12,2009.00,3.67,33.88,-118.29,1.84
5570,3.59,35.00,4.68,1.02,1578.00,2.63,33.89,-118.29,2.01
5571,4.38,32.00,5.36,1.07,864.00,2.73,33.87,-118.29,2.39
5572,5.17,35.00,5.46,0.99,1083.00,2.94,33.86,-118.30,2.30
5573,4.98,35.00,4.91,0.89,853.00,2.77,33.86,-118.30,2.51
5574,1.91,10.00,3.69,1.11,1378.00,3.66,33.85,-118.29,2.22
5575,2.65,5.00,4.48,1.09,2965.00,3.73,33.84,-118.31,2.17
5576,4.72,36.00,5.71,1.07,825.00,3.30,33.84,-118.30,2.40
5577,4.92,37.00,4.87,0.89,621.00,2.44,33.84,-118.30,2.32
5578,2.39,38.00,3.08,0.90,142.00,3.55,33.85,-118.30,2.00
5579,3.19,31.00,4.36,1.07,1598.00,2.59,33.83,-118.30,2.40
5580,3.55,33.00,4.11,1.00,1807.00,2.73,33.83,-118.30,2.26
5581,2.96,27.00,3.96,1.10,2083.00,2.87,33.83,-118.31,2.23
5582,2.61,35.00,4.60,1.04,1141.00,3.50,33.82,-118.30,2.14
5583,2.81,26.00,4.11,1.11,2096.00,4.14,33.82,-118.30,1.84
5584,2.64,25.00,3.66,1.05,2629.00,3.62,33.82,-118.30,1.76
5585,5.32,17.00,5.34,1.03,3008.00,2.90,33.81,-118.30,2.83
5586,5.31,27.00,5.38,0.99,1498.00,2.89,33.80,-118.30,2.68
5587,3.13,30.00,4.40,1.08,2048.00,2.91,33.80,-118.31,2.33
5588,3.01,35.00,4.10,1.01,2255.00,3.31,33.79,-118.30,2.35
5589,2.92,9.00,3.72,1.18,1790.00,2.39,33.79,-118.30,2.03
5590,3.16,13.00,4.06,1.05,2159.00,2.45,33.79,-118.30,2.24
5591,4.62,35.00,4.96,0.97,1172.00,2.26,33.78,-118.30,3.04
5592,3.18,41.00,4.40,1.06,1658.00,3.64,33.80,-118.26,1.71
5593,3.35,36.00,4.29,1.00,1274.00,3.22,33.80,-118.25,1.63
5594,5.50,30.00,6.01,1.07,835.00,3.88,33.79,-118.26,1.82
5595,2.38,32.00,3.26,0.92,1799.00,4.86,33.79,-118.25,1.28
5596,3.62,28.00,4.45,1.18,788.00,5.51,33.80,-118.24,1.31
5597,1.33,26.00,2.13,1.21,165.00,1.47,33.80,-118.23,1.88
5598,3.35,38.00,4.53,1.03,980.00,3.07,33.80,-118.27,1.78
5599,3.16,36.00,4.21,1.07,1789.00,3.40,33.79,-118.27,1.82
5600,3.39,39.00,4.27,1.03,1227.00,3.47,33.79,-118.27,1.85
5601,4.00,38.00,4.39,0.98,1207.00,3.60,33.80,-118.28,1.66
5602,4.38,28.00,4.87,1.08,1422.00,3.66,33.79,-118.28,1.91
5603,3.30,36.00,4.37,1.01,1668.00,3.67,33.79,-118.28,1.68
5604,3.20,20.00,4.00,1.06,1915.00,3.43,33.78,-118.28,1.69
5605,2.00,10.00,3.91,1.07,2855.00,3.01,33.79,-118.29,1.65
5606,3.34,16.00,3.75,1.15,951.00,1.91,33.79,-118.29,1.54
5607,2.50,21.00,3.90,1.03,1180.00,4.31,33.79,-118.30,1.58
5608,3.14,8.00,2.82,1.04,1472.00,3.72,33.80,-118.30,1.46
5609,2.94,31.00,4.52,1.09,1291.00,3.80,33.79,-118.27,1.74
5610,2.05,27.00,3.62,1.06,1723.00,3.73,33.78,-118.26,1.75
5611,2.15,26.00,3.49,1.08,2120.00,3.50,33.79,-118.27,1.59
5612,2.85,39.00,3.86,0.98,1450.00,3.95,33.79,-118.27,1.72
5613,2.71,34.00,3.55,0.98,1716.00,4.52,33.79,-118.25,1.38
5614,2.73,38.00,4.08,1.09,1724.00,4.07,33.79,-118.25,1.50
5615,1.92,39.00,3.29,0.96,1183.00,3.97,33.79,-118.25,1.40
5616,1.99,21.00,3.36,1.08,2265.00,3.47,33.78,-118.26,1.65
5617,3.55,42.00,4.82,1.10,1044.00,4.33,33.79,-118.26,2.06
5618,2.56,20.00,2.57,1.04,69.00,3.00,33.78,-118.23,3.50
5619,2.10,35.00,3.20,1.22,1524.00,3.94,33.78,-118.26,1.55
5620,1.44,32.00,2.23,1.05,511.00,3.84,33.78,-118.25,1.82
5621,2.25,24.00,3.54,1.07,784.00,4.84,33.78,-118.24,1.52
5622,2.13,36.00,3.17,1.07,2931.00,4.24,33.78,-118.26,1.63
5623,2.45,36.00,4.05,1.16,809.00,3.69,33.77,-118.26,1.64
5624,2.00,26.00,3.82,1.17,2567.00,4.31,33.77,-118.27,1.51
5625,2.53,21.00,3.02,1.06,4426.00,3.99,33.78,-118.27,1.67
5626,3.21,37.00,4.14,1.04,1076.00,3.67,33.78,-118.28,1.60
5627,1.54,39.00,3.62,1.02,2115.00,4.43,33.77,-118.27,1.41
5628,3.13,46.00,3.14,1.57,32.00,4.57,33.76,-118.27,1.13
5629,2.96,18.00,4.97,1.03,2831.00,3.68,33.77,-118.30,3.46
5630,5.78,18.00,5.77,1.03,4336.00,2.59,33.76,-118.30,2.91
5631,2.91,47.00,4.72,1.06,374.00,5.75,33.77,-118.28,1.47
5632,2.45,41.00,3.54,1.03,1384.00,3.75,33.75,-118.28,1.87
5633,1.84,18.00,2.09,1.01,429.00,2.28,33.75,-118.28,1.88
5634,1.54,40.00,3.48,1.02,1939.00,3.86,33.74,-118.28,2.00
5635,1.23,21.00,3.78,1.11,1916.00,2.97,33.75,-118.28,2.08
5636,0.76,16.00,3.42,1.08,486.00,1.94,33.74,-118.28,3.50
5637,4.23,19.00,5.64,1.05,1291.00,3.09,33.75,-118.30,4.16
5638,5.13,6.00,4.97,1.04,2678.00,2.18,33.76,-118.30,2.85
5639,5.66,42.00,5.93,1.07,481.00,2.95,33.75,-118.30,2.66
5640,4.63,48.00,5.15,1.02,1098.00,2.89,33.75,-118.30,2.73
5641,4.47,47.00,5.38,0.99,1163.00,2.82,33.74,-118.30,2.71
5642,4.51,36.00,5.39,1.03,1111.00,2.43,33.74,-118.31,3.50
5643,4.35,22.00,5.39,1.04,2260.00,2.42,33.74,-118.31,3.51
5644,2.58,27.00,4.28,1.15,1359.00,3.52,33.75,-118.29,1.92
5645,3.51,23.00,3.72,0.98,1454.00,2.76,33.75,-118.30,2.03
5646,2.70,37.00,4.63,1.03,766.00,2.69,33.75,-118.29,2.19
5647,2.15,29.00,3.85,1.05,1368.00,3.51,33.74,-118.29,1.95
5648,2.22,52.00,3.60,1.18,1018.00,2.55,33.74,-118.29,3.07
5649,2.75,41.00,4.02,1.05,905.00,2.63,33.74,-118.29,2.38
5650,2.03,30.00,3.91,1.00,1311.00,2.47,33.74,-118.29,2.26
5651,2.58,43.00,3.82,1.07,1151.00,2.37,33.73,-118.29,2.25
5652,2.14,21.00,3.71,1.06,1699.00,2.53,33.73,-118.29,2.42
5653,3.36,30.00,4.35,1.09,1669.00,2.56,33.73,-118.29,2.69
5654,2.75,42.00,4.30,1.08,866.00,2.15,33.73,-118.30,2.55
5655,2.94,23.00,3.82,1.07,1584.00,1.97,33.74,-118.30,2.61
5656,5.09,36.00,5.64,0.96,799.00,2.61,33.73,-118.31,3.69
5657,5.25,52.00,5.90,0.99,656.00,2.33,33.73,-118.31,3.52
5658,3.92,20.00,4.33,1.11,1184.00,1.95,33.74,-118.30,2.85
5659,4.19,47.00,5.09,1.08,1130.00,2.02,33.73,-118.30,2.94
5660,4.21,52.00,5.58,0.99,957.00,2.64,33.73,-118.31,3.50
5661,1.86,44.00,3.44,1.03,2090.00,3.88,33.74,-118.28,2.48
5662,2.05,39.00,3.53,1.09,2178.00,2.96,33.73,-118.28,2.35
5663,2.19,52.00,4.04,1.14,1767.00,3.42,33.73,-118.28,2.43
5664,1.92,45.00,4.04,1.06,1550.00,2.93,33.73,-118.28,2.27
5665,2.71,30.00,4.10,1.05,1865.00,2.42,33.73,-118.29,2.32
5666,3.19,25.00,4.62,1.09,1253.00,2.34,33.72,-118.29,2.58
5667,3.45,28.00,4.45,1.11,1459.00,2.45,33.72,-118.30,2.53
5668,3.34,28.00,4.53,1.05,1388.00,2.51,33.72,-118.30,2.68
5669,3.57,40.00,4.39,1.03,1304.00,2.22,33.73,-118.30,2.76
5670,4.18,52.00,5.70,1.00,692.00,2.40,33.73,-118.31,3.22
5671,4.15,26.00,5.91,1.11,1372.00,2.99,33.72,-118.31,3.27
5672,4.72,41.00,5.80,0.96,1171.00,3.13,33.69,-118.33,3.12
5673,5.45,33.00,5.84,0.94,986.00,2.54,33.73,-118.31,4.10
5674,7.69,25.00,6.91,1.06,407.00,2.56,33.73,-118.32,5.00
5675,6.43,25.00,6.05,1.06,2297.00,2.25,33.72,-118.33,4.47
5676,3.76,36.00,4.50,1.07,1815.00,2.60,33.71,-118.29,3.00
5677,5.31,42.00,5.36,1.02,611.00,2.53,33.67,-118.31,4.02
5678,6.20,35.00,6.33,1.01,1167.00,2.65,33.72,-118.30,3.62
5679,3.11,40.00,3.95,1.13,780.00,1.88,33.71,-118.29,4.64
5680,4.25,40.00,4.69,1.15,902.00,2.19,33.71,-118.29,3.33
5681,4.56,31.00,4.44,1.05,1316.00,2.08,33.71,-118.29,3.04
5682,3.27,39.00,5.22,1.16,1103.00,2.17,33.72,-118.29,2.54
5683,3.51,21.00,3.72,1.07,801.00,1.90,33.72,-118.29,2.25
5684,3.73,8.00,5.57,1.02,1624.00,3.18,33.68,-118.28,2.88
5685,7.64,31.00,6.74,1.06,1695.00,2.96,34.24,-118.23,3.96
5686,6.00,34.00,6.57,1.00,1055.00,2.91,34.23,-118.23,3.67
5687,7.15,31.00,6.54,1.02,1349.00,2.92,34.24,-118.24,3.94
